station_id,timestamp_utc,session_id,candidate_id,participant_key,trial,balloon_color,hazard_family,pumps,outcome,trial_earnings,mean_latency_between_pumps
lab-02,20260302T091000000000Z,sess-drift-currency,P-drift-currency,lab-02::P-drift-currency,11,teal,dynamic,4,collected,1.0,300.0
lab-02,20260302T091000000000Z,sess-drift-currency,P-drift-currency,lab-02::P-drift-currency,12,teal,dynamic,6,exploded,0.0,300.0
lab-02,20260302T091000000000Z,sess-drift-currency,P-drift-currency,lab-02::P-drift-currency,13,teal,dynamic,5,collected,1.25,300.0
lab-02,20260302T091000000000Z,sess-drift-currency,P-drift-currency,lab-02::P-drift-currency,14,teal,dynamic,5,collected,1.25,300.0
lab-02,20260302T091000000000Z,sess-drift-currency,P-drift-currency,lab-02::P-drift-currency,15,teal,dynamic,8,exploded,0.0,300.0
lab-02,20260302T091000000000Z,sess-drift-currency,P-drift-currency,lab-02::P-drift-currency,16,teal,dynamic,5,collected,1.25,300.0
lab-02,20260302T091000000000Z,sess-drift-currency,P-drift-currency,lab-02::P-drift-currency,17,teal,dynamic,5,collected,1.25,300.0
lab-02,20260302T091000000000Z,sess-drift-currency,P-drift-currency,lab-02::P-drift-currency,18,teal,dynamic,7,exploded,0.0,300.0
lab-02,20260302T091000000000Z,sess-drift-currency,P-drift-currency,lab-02::P-drift-currency,19,teal,dynamic,3,collected,0.75,300.0
lab-02,20260302T091000000000Z,sess-drift-currency,P-drift-currency,lab-02::P-drift-currency,20,teal,dynamic,5,collected,1.25,300.0
lab-02,20260302T091000000000Z,sess-drift-currency,P-drift-currency,lab-02::P-drift-currency,21,orange,dynamic,1,exploded,0.0,
lab-02,20260302T091000000000Z,sess-drift-currency,P-drift-currency,lab-02::P-drift-currency,22,orange,dynamic,3,collected,0.75,300.0
lab-02,20260302T091000000000Z,sess-drift-currency,P-drift-currency,lab-02::P-drift-currency,23,orange,dynamic,2,collected,0.5,300.0
lab-02,20260302T091000000000Z,sess-drift-currency,P-drift-currency,lab-02::P-drift-currency,24,orange,dynamic,2,exploded,0.0,300.0
lab-02,20260302T091000000000Z,sess-drift-currency,P-drift-currency,lab-02::P-drift-currency,25,orange,dynamic,3,collected,0.75,300.0
lab-02,20260302T091000000000Z,sess-drift-currency,P-drift-currency,lab-02::P-drift-currency,26,orange,dynamic,2,collected,0.5,300.0
lab-02,20260302T091000000000Z,sess-drift-currency,P-drift-currency,lab-02::P-drift-currency,27,orange,dynamic,1,exploded,0.0,
lab-02,20260302T091000000000Z,sess-drift-currency,P-drift-currency,lab-02::P-drift-currency,28,orange,dynamic,3,collected,0.75,300.0
lab-02,20260302T091000000000Z,sess-drift-currency,P-drift-currency,lab-02::P-drift-currency,29,orange,dynamic,1,collected,0.25,
lab-02,20260302T091000000000Z,sess-drift-currency,P-drift-currency,lab-02::P-drift-currency,30,orange,dynamic,3,exploded,0.0,300.0
lab-02,20260302T091100000000Z,sess-mode-classic,P-mode-classic,lab-02::P-mode-classic,1,purple,dynamic,10,collected,2.5,300.0
lab-02,20260302T091100000000Z,sess-mode-classic,P-mode-classic,lab-02::P-mode-classic,2,purple,dynamic,10,collected,2.5,300.0
lab-02,20260302T091100000000Z,sess-mode-classic,P-mode-classic,lab-02::P-mode-classic,3,purple,dynamic,10,exploded,0.0,300.0
lab-02,20260302T091100000000Z,sess-mode-classic,P-mode-classic,lab-02::P-mode-classic,4,purple,dynamic,14,collected,3.5,300.0
lab-02,20260302T091100000000Z,sess-mode-classic,P-mode-classic,lab-02::P-mode-classic,5,purple,dynamic,11,collected,2.75,300.0
lab-02,20260302T091100000000Z,sess-mode-classic,P-mode-classic,lab-02::P-mode-classic,6,purple,dynamic,14,exploded,0.0,300.0
lab-02,20260302T091100000000Z,sess-mode-classic,P-mode-classic,lab-02::P-mode-classic,7,purple,dynamic,12,collected,3.0,300.0
lab-02,20260302T091100000000Z,sess-mode-classic,P-mode-classic,lab-02::P-mode-classic,8,purple,dynamic,11,collected,2.75,300.0
lab-02,20260302T091100000000Z,sess-mode-classic,P-mode-classic,lab-02::P-mode-classic,9,purple,dynamic,13,exploded,0.0,300.0
lab-02,20260302T091100000000Z,sess-mode-classic,P-mode-classic,lab-02::P-mode-classic,10,purple,dynamic,16,collected,4.0,300.0
lab-02,20260302T091100000000Z,sess-mode-classic,P-mode-classic,lab-02::P-mode-classic,11,teal,dynamic,5,collected,1.25,300.0
lab-02,20260302T091100000000Z,sess-mode-classic,P-mode-classic,lab-02::P-mode-classic,12,teal,dynamic,4,exploded,0.0,300.0
lab-02,20260302T091100000000Z,sess-mode-classic,P-mode-classic,lab-02::P-mode-classic,13,teal,dynamic,6,collected,1.5,300.0
lab-02,20260302T091100000000Z,sess-mode-classic,P-mode-classic,lab-02::P-mode-classic,14,teal,dynamic,6,collected,1.5,300.0
lab-02,20260302T091100000000Z,sess-mode-classic,P-mode-classic,lab-02::P-mode-classic,15,teal,dynamic,6,exploded,0.0,300.0
lab-02,20260302T091100000000Z,sess-mode-classic,P-mode-classic,lab-02::P-mode-classic,16,teal,dynamic,6,collected,1.5,300.0
lab-02,20260302T091100000000Z,sess-mode-classic,P-mode-classic,lab-02::P-mode-classic,17,teal,dynamic,6,collected,1.5,300.0
lab-02,20260302T091100000000Z,sess-mode-classic,P-mode-classic,lab-02::P-mode-classic,18,teal,dynamic,5,exploded,0.0,300.0
lab-02,20260302T091100000000Z,sess-mode-classic,P-mode-classic,lab-02::P-mode-classic,19,teal,dynamic,4,collected,1.0,300.0
lab-02,20260302T091100000000Z,sess-mode-classic,P-mode-classic,lab-02::P-mode-classic,20,teal,dynamic,6,collected,1.5,300.0
lab-02,20260302T091100000000Z,sess-mode-classic,P-mode-classic,lab-02::P-mode-classic,21,orange,dynamic,2,exploded,0.0,300.0
lab-02,20260302T091100000000Z,sess-mode-classic,P-mode-classic,lab-02::P-mode-classic,22,orange,dynamic,1,collected,0.25,
lab-02,20260302T091100000000Z,sess-mode-classic,P-mode-classic,lab-02::P-mode-classic,23,orange,dynamic,3,collected,0.75,300.0
lab-02,20260302T091100000000Z,sess-mode-classic,P-mode-classic,lab-02::P-mode-classic,24,orange,dynamic,3,exploded,0.0,300.0
lab-02,20260302T091100000000Z,sess-mode-classic,P-mode-classic,lab-02::P-mode-classic,25,orange,dynamic,1,collected,0.25,
lab-02,20260302T091100000000Z,sess-mode-classic,P-mode-classic,lab-02::P-mode-classic,26,orange,dynamic,3,collected,0.75,300.0
lab-02,20260302T091100000000Z,sess-mode-classic,P-mode-classic,lab-02::P-mode-classic,27,orange,dynamic,2,exploded,0.0,300.0
lab-02,20260302T091100000000Z,sess-mode-classic,P-mode-classic,lab-02::P-mode-classic,28,orange,dynamic,1,collected,0.25,
lab-02,20260302T091100000000Z,sess-mode-classic,P-mode-classic,lab-02::P-mode-classic,29,orange,dynamic,2,collected,0.5,300.0
lab-02,20260302T091100000000Z,sess-mode-classic,P-mode-classic,lab-02::P-mode-classic,30,orange,dynamic,4,exploded,0.0,300.0
lab-02,20260302T091200000000Z,sess-collide-seed-b,P-COLLIDE-SEED,lab-02::P-COLLIDE-SEED,1,purple,dynamic,8,collected,2.0,300.0
lab-02,20260302T091200000000Z,sess-collide-seed-b,P-COLLIDE-SEED,lab-02::P-COLLIDE-SEED,2,purple,dynamic,11,collected,2.75,300.0
lab-02,20260302T091200000000Z,sess-collide-seed-b,P-COLLIDE-SEED,lab-02::P-COLLIDE-SEED,3,purple,dynamic,11,exploded,0.0,300.0
lab-02,20260302T091200000000Z,sess-collide-seed-b,P-COLLIDE-SEED,lab-02::P-COLLIDE-SEED,4,purple,dynamic,12,collected,3.0,300.0
lab-02,20260302T091200000000Z,sess-collide-seed-b,P-COLLIDE-SEED,lab-02::P-COLLIDE-SEED,5,purple,dynamic,12,collected,3.0,300.0
lab-02,20260302T091200000000Z,sess-collide-seed-b,P-COLLIDE-SEED,lab-02::P-COLLIDE-SEED,6,purple,dynamic,15,exploded,0.0,300.0
lab-02,20260302T091200000000Z,sess-collide-seed-b,P-COLLIDE-SEED,lab-02::P-COLLIDE-SEED,7,purple,dynamic,10,collected,2.5,300.0
lab-02,20260302T091200000000Z,sess-collide-seed-b,P-COLLIDE-SEED,lab-02::P-COLLIDE-SEED,8,purple,dynamic,12,collected,3.0,300.0
lab-02,20260302T091200000000Z,sess-collide-seed-b,P-COLLIDE-SEED,lab-02::P-COLLIDE-SEED,9,purple,dynamic,14,exploded,0.0,300.0
lab-02,20260302T091200000000Z,sess-collide-seed-b,P-COLLIDE-SEED,lab-02::P-COLLIDE-SEED,10,purple,dynamic,14,collected,3.5,300.0
lab-02,20260302T091200000000Z,sess-collide-seed-b,P-COLLIDE-SEED,lab-02::P-COLLIDE-SEED,11,teal,dynamic,3,collected,0.75,300.0
lab-02,20260302T091200000000Z,sess-collide-seed-b,P-COLLIDE-SEED,lab-02::P-COLLIDE-SEED,12,teal,dynamic,5,exploded,0.0,300.0
lab-02,20260302T091200000000Z,sess-collide-seed-b,P-COLLIDE-SEED,lab-02::P-COLLIDE-SEED,13,teal,dynamic,7,collected,1.75,300.0
lab-02,20260302T091200000000Z,sess-collide-seed-b,P-COLLIDE-SEED,lab-02::P-COLLIDE-SEED,14,teal,dynamic,4,collected,1.0,300.0
lab-02,20260302T091200000000Z,sess-collide-seed-b,P-COLLIDE-SEED,lab-02::P-COLLIDE-SEED,15,teal,dynamic,7,exploded,0.0,300.0
lab-02,20260302T091200000000Z,sess-collide-seed-b,P-COLLIDE-SEED,lab-02::P-COLLIDE-SEED,16,teal,dynamic,7,collected,1.75,300.0
lab-02,20260302T091200000000Z,sess-collide-seed-b,P-COLLIDE-SEED,lab-02::P-COLLIDE-SEED,17,teal,dynamic,4,collected,1.0,300.0
lab-02,20260302T091200000000Z,sess-collide-seed-b,P-COLLIDE-SEED,lab-02::P-COLLIDE-SEED,18,teal,dynamic,6,exploded,0.0,300.0
lab-02,20260302T091200000000Z,sess-collide-seed-b,P-COLLIDE-SEED,lab-02::P-COLLIDE-SEED,19,teal,dynamic,5,collected,1.25,300.0
lab-02,20260302T091200000000Z,sess-collide-seed-b,P-COLLIDE-SEED,lab-02::P-COLLIDE-SEED,20,teal,dynamic,4,collected,1.0,300.0
lab-02,20260302T091200000000Z,sess-collide-seed-b,P-COLLIDE-SEED,lab-02::P-COLLIDE-SEED,21,orange,dynamic,1,exploded,0.0,
lab-02,20260302T091200000000Z,sess-collide-seed-b,P-COLLIDE-SEED,lab-02::P-COLLIDE-SEED,22,orange,dynamic,2,collected,0.5,300.0
lab-02,20260302T091200000000Z,sess-collide-seed-b,P-COLLIDE-SEED,lab-02::P-COLLIDE-SEED,23,orange,dynamic,4,collected,1.0,300.0
lab-02,20260302T091200000000Z,sess-collide-seed-b,P-COLLIDE-SEED,lab-02::P-COLLIDE-SEED,24,orange,dynamic,1,exploded,0.0,
lab-02,20260302T091200000000Z,sess-collide-seed-b,P-COLLIDE-SEED,lab-02::P-COLLIDE-SEED,25,orange,dynamic,2,collected,0.5,300.0
lab-02,20260302T091200000000Z,sess-collide-seed-b,P-COLLIDE-SEED,lab-02::P-COLLIDE-SEED,26,orange,dynamic,4,collected,1.0,300.0
lab-02,20260302T091200000000Z,sess-collide-seed-b,P-COLLIDE-SEED,lab-02::P-COLLIDE-SEED,27,orange,dynamic,1,exploded,0.0,
lab-02,20260302T091200000000Z,sess-collide-seed-b,P-COLLIDE-SEED,lab-02::P-COLLIDE-SEED,28,orange,dynamic,2,collected,0.5,300.0
lab-02,20260302T091200000000Z,sess-collide-seed-b,P-COLLIDE-SEED,lab-02::P-COLLIDE-SEED,29,orange,dynamic,3,collected,0.75,300.0
lab-02,20260302T091200000000Z,sess-collide-seed-b,P-COLLIDE-SEED,lab-02::P-COLLIDE-SEED,30,orange,dynamic,2,exploded,0.0,300.0
lab-02,20260302T091300000000Z,sess-verify-drift,P-verify-drift,lab-02::P-verify-drift,1,purple,dynamic,9,collected,2.25,300.0
lab-02,20260302T091300000000Z,sess-verify-drift,P-verify-drift,lab-02::P-verify-drift,2,purple,dynamic,12,collected,3.0,300.0
lab-02,20260302T091300000000Z,sess-verify-drift,P-verify-drift,lab-02::P-verify-drift,3,purple,dynamic,9,exploded,0.0,300.0
lab-02,20260302T091300000000Z,sess-verify-drift,P-verify-drift,lab-02::P-verify-drift,4,purple,dynamic,13,collected,3.25,300.0
lab-02,20260302T091300000000Z,sess-verify-drift,P-verify-drift,lab-02::P-verify-drift,5,purple,dynamic,13,collected,3.25,300.0
lab-02,20260302T091300000000Z,sess-verify-drift,P-verify-drift,lab-02::P-verify-drift,6,purple,dynamic,13,exploded,0.0,300.0
lab-02,20260302T091300000000Z,sess-verify-drift,P-verify-drift,lab-02::P-verify-drift,7,purple,dynamic,11,collected,2.75,300.0
lab-02,20260302T091300000000Z,sess-verify-drift,P-verify-drift,lab-02::P-verify-drift,8,purple,dynamic,13,collected,3.25,300.0
lab-02,20260302T091300000000Z,sess-verify-drift,P-verify-drift,lab-02::P-verify-drift,9,purple,dynamic,12,exploded,0.0,300.0
lab-02,20260302T091300000000Z,sess-verify-drift,P-verify-drift,lab-02::P-verify-drift,10,purple,dynamic,15,collected,3.75,300.0
lab-02,20260302T091300000000Z,sess-verify-drift,P-verify-drift,lab-02::P-verify-drift,11,teal,dynamic,4,collected,1.0,300.0
lab-02,20260302T091300000000Z,sess-verify-drift,P-verify-drift,lab-02::P-verify-drift,12,teal,dynamic,6,exploded,0.0,300.0
lab-02,20260302T091300000000Z,sess-verify-drift,P-verify-drift,lab-02::P-verify-drift,13,teal,dynamic,5,collected,1.25,300.0
lab-02,20260302T091300000000Z,sess-verify-drift,P-verify-drift,lab-02::P-verify-drift,14,teal,dynamic,5,collected,1.25,300.0
lab-02,20260302T091300000000Z,sess-verify-drift,P-verify-drift,lab-02::P-verify-drift,15,teal,dynamic,8,exploded,0.0,300.0
lab-02,20260302T091300000000Z,sess-verify-drift,P-verify-drift,lab-02::P-verify-drift,16,teal,dynamic,5,collected,1.25,300.0
lab-02,20260302T091300000000Z,sess-verify-drift,P-verify-drift,lab-02::P-verify-drift,17,teal,dynamic,5,collected,1.25,300.0
lab-02,20260302T091300000000Z,sess-verify-drift,P-verify-drift,lab-02::P-verify-drift,18,teal,dynamic,7,exploded,0.0,300.0
lab-02,20260302T091300000000Z,sess-verify-drift,P-verify-drift,lab-02::P-verify-drift,19,teal,dynamic,3,collected,0.75,300.0
lab-02,20260302T091300000000Z,sess-verify-drift,P-verify-drift,lab-02::P-verify-drift,20,teal,dynamic,5,collected,1.25,300.0
lab-02,20260302T091300000000Z,sess-verify-drift,P-verify-drift,lab-02::P-verify-drift,21,orange,dynamic,1,exploded,0.0,
lab-02,20260302T091300000000Z,sess-verify-drift,P-verify-drift,lab-02::P-verify-drift,22,orange,dynamic,3,collected,0.75,300.0
lab-02,20260302T091300000000Z,sess-verify-drift,P-verify-drift,lab-02::P-verify-drift,23,orange,dynamic,2,collected,0.5,300.0
lab-02,20260302T091300000000Z,sess-verify-drift,P-verify-drift,lab-02::P-verify-drift,24,orange,dynamic,2,exploded,0.0,300.0
lab-02,20260302T091300000000Z,sess-verify-drift,P-verify-drift,lab-02::P-verify-drift,25,orange,dynamic,3,collected,0.75,300.0
lab-02,20260302T091300000000Z,sess-verify-drift,P-verify-drift,lab-02::P-verify-drift,26,orange,dynamic,2,collected,0.5,300.0
lab-02,20260302T091300000000Z,sess-verify-drift,P-verify-drift,lab-02::P-verify-drift,27,orange,dynamic,1,exploded,0.0,
lab-02,20260302T091300000000Z,sess-verify-drift,P-verify-drift,lab-02::P-verify-drift,28,orange,dynamic,3,collected,0.75,300.0
lab-02,20260302T091300000000Z,sess-verify-drift,P-verify-drift,lab-02::P-verify-drift,29,orange,dynamic,1,collected,0.25,
lab-02,20260302T091300000000Z,sess-verify-drift,P-verify-drift,lab-02::P-verify-drift,30,orange,dynamic,3,exploded,0.0,300.0
lab-02,20260302T091500000000Z,sess-missing-metrics,P-missing-metrics,lab-02::P-missing-metrics,1,purple,dynamic,8,collected,2.0,300.0
lab-02,20260302T091500000000Z,sess-missing-metrics,P-missing-metrics,lab-02::P-missing-metrics,2,purple,dynamic,11,collected,2.75,300.0
lab-02,20260302T091500000000Z,sess-missing-metrics,P-missing-metrics,lab-02::P-missing-metrics,3,purple,dynamic,11,exploded,0.0,300.0
lab-02,20260302T091500000000Z,sess-missing-metrics,P-missing-metrics,lab-02::P-missing-metrics,4,purple,dynamic,12,collected,3.0,300.0
lab-02,20260302T091500000000Z,sess-missing-metrics,P-missing-metrics,lab-02::P-missing-metrics,5,purple,dynamic,12,collected,3.0,300.0
lab-02,20260302T091500000000Z,sess-missing-metrics,P-missing-metrics,lab-02::P-missing-metrics,6,purple,dynamic,15,exploded,0.0,300.0
lab-02,20260302T091500000000Z,sess-missing-metrics,P-missing-metrics,lab-02::P-missing-metrics,7,purple,dynamic,10,collected,2.5,300.0
lab-02,20260302T091500000000Z,sess-missing-metrics,P-missing-metrics,lab-02::P-missing-metrics,8,purple,dynamic,12,collected,3.0,300.0
lab-02,20260302T091500000000Z,sess-missing-metrics,P-missing-metrics,lab-02::P-missing-metrics,9,purple,dynamic,14,exploded,0.0,300.0
lab-02,20260302T091500000000Z,sess-missing-metrics,P-missing-metrics,lab-02::P-missing-metrics,10,purple,dynamic,14,collected,3.5,300.0
lab-02,20260302T091500000000Z,sess-missing-metrics,P-missing-metrics,lab-02::P-missing-metrics,11,teal,dynamic,3,collected,0.75,300.0
lab-02,20260302T091500000000Z,sess-missing-metrics,P-missing-metrics,lab-02::P-missing-metrics,12,teal,dynamic,5,exploded,0.0,300.0
lab-02,20260302T091500000000Z,sess-missing-metrics,P-missing-metrics,lab-02::P-missing-metrics,13,teal,dynamic,7,collected,1.75,300.0
lab-02,20260302T091500000000Z,sess-missing-metrics,P-missing-metrics,lab-02::P-missing-metrics,14,teal,dynamic,4,collected,1.0,300.0
lab-02,20260302T091500000000Z,sess-missing-metrics,P-missing-metrics,lab-02::P-missing-metrics,15,teal,dynamic,7,exploded,0.0,300.0
lab-02,20260302T091500000000Z,sess-missing-metrics,P-missing-metrics,lab-02::P-missing-metrics,16,teal,dynamic,7,collected,1.75,300.0
lab-02,20260302T091500000000Z,sess-missing-metrics,P-missing-metrics,lab-02::P-missing-metrics,17,teal,dynamic,4,collected,1.0,300.0
lab-02,20260302T091500000000Z,sess-missing-metrics,P-missing-metrics,lab-02::P-missing-metrics,18,teal,dynamic,6,exploded,0.0,300.0
lab-02,20260302T091500000000Z,sess-missing-metrics,P-missing-metrics,lab-02::P-missing-metrics,19,teal,dynamic,5,collected,1.25,300.0
lab-02,20260302T091500000000Z,sess-missing-metrics,P-missing-metrics,lab-02::P-missing-metrics,20,teal,dynamic,4,collected,1.0,300.0
lab-02,20260302T091500000000Z,sess-missing-metrics,P-missing-metrics,lab-02::P-missing-metrics,21,orange,dynamic,1,exploded,0.0,
lab-02,20260302T091500000000Z,sess-missing-metrics,P-missing-metrics,lab-02::P-missing-metrics,22,orange,dynamic,2,collected,0.5,300.0
lab-02,20260302T091500000000Z,sess-missing-metrics,P-missing-metrics,lab-02::P-missing-metrics,23,orange,dynamic,4,collected,1.0,300.0
lab-02,20260302T091500000000Z,sess-missing-metrics,P-missing-metrics,lab-02::P-missing-metrics,24,orange,dynamic,1,exploded,0.0,
lab-02,20260302T091500000000Z,sess-missing-metrics,P-missing-metrics,lab-02::P-missing-metrics,25,orange,dynamic,2,collected,0.5,300.0
lab-02,20260302T091500000000Z,sess-missing-metrics,P-missing-metrics,lab-02::P-missing-metrics,26,orange,dynamic,4,collected,1.0,300.0
lab-02,20260302T091500000000Z,sess-missing-metrics,P-missing-metrics,lab-02::P-missing-metrics,27,orange,dynamic,1,exploded,0.0,
lab-02,20260302T091500000000Z,sess-missing-metrics,P-missing-metrics,lab-02::P-missing-metrics,28,orange,dynamic,2,collected,0.5,300.0
lab-02,20260302T091500000000Z,sess-missing-metrics,P-missing-metrics,lab-02::P-missing-metrics,29,orange,dynamic,3,collected,0.75,300.0
lab-02,20260302T091500000000Z,sess-missing-metrics,P-missing-metrics,lab-02::P-missing-metrics,30,orange,dynamic,2,exploded,0.0,300.0
lab-03,20260302T091600000000Z,sess-schema-old,P-schema-old,lab-03::P-schema-old,1,purple,dynamic,9,collected,2.25,300.0
lab-03,20260302T091600000000Z,sess-schema-old,P-schema-old,lab-03::P-schema-old,2,purple,dynamic,12,collected,3.0,300.0
lab-03,20260302T091600000000Z,sess-schema-old,P-schema-old,lab-03::P-schema-old,3,purple,dynamic,9,exploded,0.0,300.0
lab-03,20260302T091600000000Z,sess-schema-old,P-schema-old,lab-03::P-schema-old,4,purple,dynamic,13,collected,3.25,300.0
lab-03,20260302T091600000000Z,sess-schema-old,P-schema-old,lab-03::P-schema-old,5,purple,dynamic,13,collected,3.25,300.0
lab-03,20260302T091600000000Z,sess-schema-old,P-schema-old,lab-03::P-schema-old,6,purple,dynamic,13,exploded,0.0,300.0
lab-03,20260302T091600000000Z,sess-schema-old,P-schema-old,lab-03::P-schema-old,7,purple,dynamic,11,collected,2.75,300.0
lab-03,20260302T091600000000Z,sess-schema-old,P-schema-old,lab-03::P-schema-old,8,purple,dynamic,13,collected,3.25,300.0
lab-03,20260302T091600000000Z,sess-schema-old,P-schema-old,lab-03::P-schema-old,9,purple,dynamic,12,exploded,0.0,300.0
lab-03,20260302T091600000000Z,sess-schema-old,P-schema-old,lab-03::P-schema-old,10,purple,dynamic,15,collected,3.75,300.0
lab-03,20260302T091600000000Z,sess-schema-old,P-schema-old,lab-03::P-schema-old,11,teal,dynamic,4,collected,1.0,300.0
lab-03,20260302T091600000000Z,sess-schema-old,P-schema-old,lab-03::P-schema-old,12,teal,dynamic,6,exploded,0.0,300.0
lab-03,20260302T091600000000Z,sess-schema-old,P-schema-old,lab-03::P-schema-old,13,teal,dynamic,5,collected,1.25,300.0
lab-03,20260302T091600000000Z,sess-schema-old,P-schema-old,lab-03::P-schema-old,14,teal,dynamic,5,collected,1.25,300.0
lab-03,20260302T091600000000Z,sess-schema-old,P-schema-old,lab-03::P-schema-old,15,teal,dynamic,8,exploded,0.0,300.0
lab-03,20260302T091600000000Z,sess-schema-old,P-schema-old,lab-03::P-schema-old,16,teal,dynamic,5,collected,1.25,300.0
lab-03,20260302T091600000000Z,sess-schema-old,P-schema-old,lab-03::P-schema-old,17,teal,dynamic,5,collected,1.25,300.0
lab-03,20260302T091600000000Z,sess-schema-old,P-schema-old,lab-03::P-schema-old,18,teal,dynamic,7,exploded,0.0,300.0
lab-03,20260302T091600000000Z,sess-schema-old,P-schema-old,lab-03::P-schema-old,19,teal,dynamic,3,collected,0.75,300.0
lab-03,20260302T091600000000Z,sess-schema-old,P-schema-old,lab-03::P-schema-old,20,teal,dynamic,5,collected,1.25,300.0
lab-03,20260302T091600000000Z,sess-schema-old,P-schema-old,lab-03::P-schema-old,21,orange,dynamic,1,exploded,0.0,
lab-03,20260302T091600000000Z,sess-schema-old,P-schema-old,lab-03::P-schema-old,22,orange,dynamic,3,collected,0.75,300.0
lab-03,20260302T091600000000Z,sess-schema-old,P-schema-old,lab-03::P-schema-old,23,orange,dynamic,2,collected,0.5,300.0
lab-03,20260302T091600000000Z,sess-schema-old,P-schema-old,lab-03::P-schema-old,24,orange,dynamic,2,exploded,0.0,300.0
lab-03,20260302T091600000000Z,sess-schema-old,P-schema-old,lab-03::P-schema-old,25,orange,dynamic,3,collected,0.75,300.0
lab-03,20260302T091600000000Z,sess-schema-old,P-schema-old,lab-03::P-schema-old,26,orange,dynamic,2,collected,0.5,300.0
lab-03,20260302T091600000000Z,sess-schema-old,P-schema-old,lab-03::P-schema-old,27,orange,dynamic,1,exploded,0.0,
lab-03,20260302T091600000000Z,sess-schema-old,P-schema-old,lab-03::P-schema-old,28,orange,dynamic,3,collected,0.75,300.0
lab-03,20260302T091600000000Z,sess-schema-old,P-schema-old,lab-03::P-schema-old,29,orange,dynamic,1,collected,0.25,
lab-03,20260302T091600000000Z,sess-schema-old,P-schema-old,lab-03::P-schema-old,30,orange,dynamic,3,exploded,0.0,300.0
lab-03,20260302T091700000000Z,sess-collide-free-c,P-COLLIDE-FREE,lab-03::P-COLLIDE-FREE,1,purple,dynamic,10,collected,2.5,300.0
lab-03,20260302T091700000000Z,sess-collide-free-c,P-COLLIDE-FREE,lab-03::P-COLLIDE-FREE,2,purple,dynamic,10,collected,2.5,300.0
lab-03,20260302T091700000000Z,sess-collide-free-c,P-COLLIDE-FREE,lab-03::P-COLLIDE-FREE,3,purple,dynamic,10,exploded,0.0,300.0
lab-03,20260302T091700000000Z,sess-collide-free-c,P-COLLIDE-FREE,lab-03::P-COLLIDE-FREE,4,purple,dynamic,14,collected,3.5,300.0
lab-03,20260302T091700000000Z,sess-collide-free-c,P-COLLIDE-FREE,lab-03::P-COLLIDE-FREE,5,purple,dynamic,11,collected,2.75,300.0
lab-03,20260302T091700000000Z,sess-collide-free-c,P-COLLIDE-FREE,lab-03::P-COLLIDE-FREE,6,purple,dynamic,14,exploded,0.0,300.0
lab-03,20260302T091700000000Z,sess-collide-free-c,P-COLLIDE-FREE,lab-03::P-COLLIDE-FREE,7,purple,dynamic,12,collected,3.0,300.0
lab-03,20260302T091700000000Z,sess-collide-free-c,P-COLLIDE-FREE,lab-03::P-COLLIDE-FREE,8,purple,dynamic,11,collected,2.75,300.0
lab-03,20260302T091700000000Z,sess-collide-free-c,P-COLLIDE-FREE,lab-03::P-COLLIDE-FREE,9,purple,dynamic,13,exploded,0.0,300.0
lab-03,20260302T091700000000Z,sess-collide-free-c,P-COLLIDE-FREE,lab-03::P-COLLIDE-FREE,10,purple,dynamic,16,collected,4.0,300.0
lab-03,20260302T091700000000Z,sess-collide-free-c,P-COLLIDE-FREE,lab-03::P-COLLIDE-FREE,11,teal,dynamic,5,collected,1.25,300.0
lab-03,20260302T091700000000Z,sess-collide-free-c,P-COLLIDE-FREE,lab-03::P-COLLIDE-FREE,12,teal,dynamic,4,exploded,0.0,300.0
lab-03,20260302T091700000000Z,sess-collide-free-c,P-COLLIDE-FREE,lab-03::P-COLLIDE-FREE,13,teal,dynamic,6,collected,1.5,300.0
lab-03,20260302T091700000000Z,sess-collide-free-c,P-COLLIDE-FREE,lab-03::P-COLLIDE-FREE,14,teal,dynamic,6,collected,1.5,300.0
lab-03,20260302T091700000000Z,sess-collide-free-c,P-COLLIDE-FREE,lab-03::P-COLLIDE-FREE,15,teal,dynamic,6,exploded,0.0,300.0
lab-03,20260302T091700000000Z,sess-collide-free-c,P-COLLIDE-FREE,lab-03::P-COLLIDE-FREE,16,teal,dynamic,6,collected,1.5,300.0
lab-03,20260302T091700000000Z,sess-collide-free-c,P-COLLIDE-FREE,lab-03::P-COLLIDE-FREE,17,teal,dynamic,6,collected,1.5,300.0
lab-03,20260302T091700000000Z,sess-collide-free-c,P-COLLIDE-FREE,lab-03::P-COLLIDE-FREE,18,teal,dynamic,5,exploded,0.0,300.0
lab-03,20260302T091700000000Z,sess-collide-free-c,P-COLLIDE-FREE,lab-03::P-COLLIDE-FREE,19,teal,dynamic,4,collected,1.0,300.0
lab-03,20260302T091700000000Z,sess-collide-free-c,P-COLLIDE-FREE,lab-03::P-COLLIDE-FREE,20,teal,dynamic,6,collected,1.5,300.0
lab-03,20260302T091700000000Z,sess-collide-free-c,P-COLLIDE-FREE,lab-03::P-COLLIDE-FREE,21,orange,dynamic,2,exploded,0.0,300.0
lab-03,20260302T091700000000Z,sess-collide-free-c,P-COLLIDE-FREE,lab-03::P-COLLIDE-FREE,22,orange,dynamic,1,collected,0.25,
